"MSN","YYYYMM","Value","Column_Order","Description","Unit" 
"KSTCEUS","197608","1.198","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197609","1.839","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197610","1.978","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197611","2.654","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197612","3.873","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197613","25.386","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197701","4.54","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197702","3.039","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197703","1.833","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197704","1.456","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197705","1.347","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197706","1.209","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197707","1.725","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197708","1.489","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197709","1.589","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197710","2.409","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197711","2.089","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197712","3.499","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197713","26.223","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197801","3.949","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197802","3.663","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197803","2.547","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197804","1.329","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197805","1.588","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197806","1.119","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197807","1.199","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197808","1.431","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197809","2.152","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197810","2.199","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197811","2.18","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197812","2.899","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197813","26.256","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197901","4.197","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197902","3.879","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197903","2.017","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197904","1.926","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197905","1.76","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197906","1.717","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197907","1.655","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197908","2.01","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197909","1.965","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197910","2.298","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197911","1.883","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197912","2.803","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","197913","28.112","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198001","3.033","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198002","2.755","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198003","2.22","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198004","1.729","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198005","1.426","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198006","1.451","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198007","1.457","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198008","1.741","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198009","1.611","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198010","1.842","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198011","1.525","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198012","2.977","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198013","23.766","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198101","2.869","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198102","1.825","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198103","1.435","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198104","1.161","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198105","1.085","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198106","1.028","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198107","1.156","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198108","1.196","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198109","1.149","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198110","1.701","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198111","1.879","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198112","2.5","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198113","18.984","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198201","2.609","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198202","2.037","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198203","1.493","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198204","1.338","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198205","1.318","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198206","1.016","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198207","1.224","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198208","0.995","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198209","1.326","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198210","1.796","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198211","1.72","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198212","2.382","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198213","19.254","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198301","2.215","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198302","1.738","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198303","1.576","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198304","1.648","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198305","1.297","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198306","0.82","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198307","1.084","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198308","1.131","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198309","1.275","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198310","1.373","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198311","1.952","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198312","2.894","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198313","19.003","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198401","2.646","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198402","1.335","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198403","1.607","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198404","1.369","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198405","0.798","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198406","1.049","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198407","1.13","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198408","1.023","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198409","1.417","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198410","1.057","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198411","2.121","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198412","1.741","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198413","17.295","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198501","3.036","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198502","2.008","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198503","0.886","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198504","0.915","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198505","0.815","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198506","1.002","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198507","0.658","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198508","1.122","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198509","0.939","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198510","1.231","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198511","1.259","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198512","3.172","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198513","17.042","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198601","2.165","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198602","1.609","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198603","1.583","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198604","0.66","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198605","0.859","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198606","0.375","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198607","0.786","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198608","1.255","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198609","0.695","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198610","1.272","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198611","1.447","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198612","1.996","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198613","14.702","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198701","1.99","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198702","1.702","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198703","1.33","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198704","0.532","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198705","0.612","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198706","0.74","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198707","0.65","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198708","0.824","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198709","0.889","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198710","1.586","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198711","1.349","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198712","1.945","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198713","14.15","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198801","2.247","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198802","1.676","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198803","1.283","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198804","0.836","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198805","0.867","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198806","0.573","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198807","0.718","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198808","0.724","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198809","1","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198810","1.111","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198811","1.437","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198812","1.959","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198813","14.431","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198901","1.768","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198902","1.468","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198903","1.067","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198904","0.803","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198905","0.653","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198906","0.805","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198907","0.619","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198908","0.527","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198909","0.545","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198910","1.126","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198911","1.254","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198912","1.973","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","198913","12.608","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199001","1.099","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199002","1.088","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199003","0.608","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199004","0.564","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199005","0.198","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199006","0.144","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199007","0.21","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199008","0.503","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199009","0.379","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199010","0.232","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199011","0.286","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199012","1.055","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199013","6.364","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199101","1.17","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199102","0.639","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199103","0.543","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199104","0.476","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199105","0.339","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199106","0.198","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199107","0.173","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199108","0.217","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199109","0.063","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSTCEUS","199110","0.339","7","Kerosene CO2 Emissions","Million Metric Tons of Carbon Dioxide"
